Order_ID,Order_Date,Month,Quarter,Year,Customer_ID,Customer_Name,State,City_Tier,Category,Product_Name,MRP,Discount_Pct,Sale_Price,Quantity,Revenue,COGS,Profit,Profit_Margin,Payment_Mode,Order_Status,Channel,Rating
AMZ100117,2022-03-22,March,Q1,2022,CUST35936,Mekhala Dayal,Rajasthan,Tier-2,Home & Kitchen,Philips Air Fryer,21134.44,12,18598.31,1,18598.31,10603.55,7994.76,42.99,Debit Card,Delivered,Website,3.1
AMZ100118,2022-12-24,December,Q4,2022,CUST33009,Anthony Ram,Telangana,Tier-1,Fashion,Women Kurti Set,3238.48,43,1845.93,1,1845.93,1332.35,513.58,27.82,EMI,Delivered,Mobile App,3.1
AMZ100119,2022-07-01,July,Q3,2022,CUST51153,Lipika Palan,Delhi,Tier-1,Fashion,Sports Shoes Nike,1031.8,19,835.76,2,1671.52,1080.89,590.63,35.33,Net Banking,Returned,Website,4.4
AMZ100120,2023-03-29,March,Q1,2023,CUST51378,Vedika Kaur,Bihar,Tier-3,Books,Zero to One,778.68,12,685.24,1,685.24,322.4,362.84,52.95,Debit Card,Delivered,Website,2.6
AMZ100121,2022-03-20,March,Q1,2022,CUST52248,Ishani Halder,Uttar Pradesh,Tier-2,Sports,Nivia Football,4777.9,11,4252.33,1,4252.33,2974.54,1277.79,30.05,UPI,Cancelled,Website,3.8
AMZ100122,2023-10-30,October,Q4,2023,CUST49649,Jeremiah Bhattacharyya,Madhya Pradesh,Tier-3,Books,Let Us C,616.24,3,597.75,2,1195.5,828.42,367.08,30.71,Net Banking,Cancelled,Mobile App,4.9
AMZ100123,2023-10-24,October,Q4,2023,CUST26236,Jason Acharya,Madhya Pradesh,Tier-3,Books,Rich Dad Poor Dad,728.39,12,640.98,5,3204.9,1523.28,1681.62,52.47,EMI,Returned,Mobile App,3.8
AMZ100124,2023-11-27,November,Q4,2023,CUST51345,Krishna Kari,Gujarat,Tier-1,Sports,Yonex Badminton Racket,3915.66,19,3171.68,1,3171.68,2164.16,1007.52,31.77,EMI,Delivered,Mobile App,3.3
AMZ100125,2022-06-03,June,Q2,2022,CUST31847,Bahadurjit Aurora,Uttar Pradesh,Tier-2,Sports,Cycling Helmet,2743.36,37,1728.32,2,3456.64,2495.36,961.28,27.81,UPI,Cancelled,Mobile App,2.9
AMZ100126,2022-03-28,March,Q1,2022,CUST30288,Harita Buch,Punjab,Tier-2,Home & Kitchen,Usha Ceiling Fan,17506.23,17,14530.17,1,14530.17,9628.42,4901.75,33.73,Cash on Delivery,Returned,Mobile App,4.5
AMZ100127,2022-11-13,November,Q4,2022,CUST24037,Rohan Suresh,Karnataka,Tier-1,Fashion,Watch Fastrack,3299.92,37,2078.95,2,4157.9,1893.8,2264.1,54.45,Debit Card,Returned,Mobile App,3.1
AMZ100128,2024-01-27,January,Q1,2024,CUST44506,Watika Mandal,Karnataka,Tier-1,Fashion,Denim Jeans Men,1618.8,16,1359.79,1,1359.79,832.1,527.69,38.81,UPI,Delivered,Website,4.7
AMZ100129,2023-10-02,October,Q4,2023,CUST20848,Owen Bajwa,Kerala,Tier-2,Sports,Yonex Badminton Racket,3953.18,15,3360.2,1,3360.2,2210.52,1149.68,34.21,EMI,Returned,Mobile App,3.5
AMZ100130,2024-03-14,March,Q1,2024,CUST40737,Finn Trivedi,West Bengal,Tier-2,Beauty,Nivea Body Lotion,1869.73,38,1159.23,1,1159.23,604.83,554.4,47.82,Credit Card,Delivered,Mobile App,4.9
AMZ100131,2022-06-15,June,Q2,2022,CUST23087,Vinaya Bali,Madhya Pradesh,Tier-3,Books,RS Aggarwal Maths,296.24,14,254.77,1,254.77,146.65,108.12,42.44,Cash on Delivery,Delivered,Website,2.6
AMZ100132,2024-02-21,February,Q1,2024,CUST20506,Harini Mitter,Telangana,Tier-1,Books,Zero to One,753.01,18,617.47,3,1852.41,992.0,860.41,46.45,Debit Card,Returned,Website,2.9
AMZ100133,2023-03-01,March,Q1,2023,CUST13490,Reva Borra,Odisha,Tier-3,Books,Rich Dad Poor Dad,254.43,16,213.72,3,641.16,467.5,173.66,27.09,Net Banking,Cancelled,Website,3.1
AMZ100134,2024-03-21,March,Q1,2024,CUST19571,Arjun Mittal,Delhi,Tier-1,Electronics,JBL Flip 6,3507.69,8,3227.07,3,9681.21,6244.27,3436.94,35.5,Credit Card,Delivered,Website,4.8
AMZ100135,2022-01-20,January,Q1,2022,CUST26772,Chatresh Bhatia,Madhya Pradesh,Tier-3,Books,The Alchemist,592.88,16,498.02,2,996.04,718.9,277.14,27.82,Credit Card,Delivered,Website,4.9
AMZ100136,2023-03-06,March,Q1,2023,CUST51874,Jeet Rana,Karnataka,Tier-1,Sports,Cycling Helmet,7827.87,17,6497.13,1,6497.13,3016.78,3480.35,53.57,Cash on Delivery,Returned,Mobile App,2.8
AMZ100137,2023-03-16,March,Q1,2023,CUST10102,Sara Vora,Maharashtra,Tier-1,Books,Let Us C,541.37,20,433.1,1,433.1,213.55,219.55,50.69,Cash on Delivery,Delivered,Mobile App,3.9
AMZ100138,2024-03-16,March,Q1,2024,CUST43267,Ekalinga Wason,Telangana,Tier-1,Fashion,Women Kurti Set,4877.34,14,4194.51,4,16778.04,10288.71,6489.33,38.68,Cash on Delivery,Delivered,Mobile App,4.7
AMZ100139,2022-03-11,March,Q1,2022,CUST32596,Waida Balasubramanian,Rajasthan,Tier-2,Electronics,Canon EOS M50,88311.51,13,76831.01,2,153662.02,85609.44,68052.58,44.29,Credit Card,Delivered,Mobile App,4.1
AMZ100140,2024-03-08,March,Q1,2024,CUST54871,Meghana Loyal,Tamil Nadu,Tier-1,Sports,Protein Whey 1kg,729.06,27,532.21,1,532.21,342.13,190.08,35.72,Net Banking,Delivered,Mobile App,4.1
AMZ100141,2024-03-21,March,Q1,2024,CUST23072,Veer Halder,Haryana,Tier-2,Fashion,Women Kurti Set,3924.71,39,2394.07,1,2394.07,1222.12,1171.95,48.95,UPI,Delivered,Website,3.8
AMZ100142,2024-03-10,March,Q1,2024,CUST13132,Azad Nayak,Uttar Pradesh,Tier-2,Sports,Swimming Goggles,654.22,30,457.95,1,457.95,255.12,202.83,44.29,EMI,Delivered,Website,2.8
AMZ100143,2022-07-11,July,Q3,2022,CUST42519,Victor Karnik,Odisha,Tier-3,Home & Kitchen,WD-40 Multipurpose,10089.54,19,8172.53,3,24517.59,13876.79,10640.8,43.4,EMI,Returned,Website,4.8
AMZ100144,2022-07-04,July,Q3,2022,CUST45748,Max Kant,Madhya Pradesh,Tier-3,Sports,Gym Gloves,1100.33,23,847.25,1,847.25,534.39,312.86,36.93,Debit Card,Delivered,Mobile App,2.7
AMZ100145,2023-04-03,April,Q2,2023,CUST12775,Hemal Ramaswamy,Uttar Pradesh,Tier-2,Beauty,Mamaearth Vitamin C Serum,1392.16,37,877.06,1,877.06,511.48,365.58,41.68,EMI,Delivered,Website,5.0
AMZ100146,2023-11-27,November,Q4,2023,CUST12040,Yatin Deshmukh,Karnataka,Tier-1,Home & Kitchen,Prestige Pressure Cooker,16827.92,17,13967.17,2,27934.34,19283.88,8650.46,30.97,Credit Card,Cancelled,Mobile App,4.5
AMZ100147,2023-08-04,August,Q3,2023,CUST12122,Urvi Aggarwal,Karnataka,Tier-1,Electronics,OnePlus 11,22002.59,25,16501.94,1,16501.94,9321.23,7180.71,43.51,Cash on Delivery,Delivered,Mobile App,3.6
AMZ100148,2022-11-18,November,Q4,2022,CUST26358,Triveni Dugar,West Bengal,Tier-2,Home & Kitchen,Cello Dinner Set,19111.65,23,14715.97,1,14715.97,8242.19,6473.78,43.99,UPI,Delivered,Mobile App,3.0
AMZ100149,2022-08-08,August,Q3,2022,CUST50099,Ishita Khare,Odisha,Tier-3,Sports,Cycling Helmet,5747.23,18,4712.73,2,9425.46,6232.22,3193.24,33.88,Debit Card,Delivered,Mobile App,3.0
AMZ100150,2022-11-24,November,Q4,2022,CUST56500,Neel Garg,West Bengal,Tier-2,Fashion,Women Kurti Set,1027.75,38,637.21,5,3186.05,2208.42,977.63,30.68,UPI,Cancelled,Website,3.2
AMZ100151,2023-06-05,June,Q2,2023,CUST24695,Saanvi Kade,Haryana,Tier-2,Home & Kitchen,Milton Water Bottle,17781.66,27,12980.61,2,25961.22,17864.15,8097.07,31.19,UPI,Delivered,Mobile App,3.1
AMZ100152,2022-05-13,May,Q2,2022,CUST50104,Ekaraj Divan,Gujarat,Tier-1,Books,Atomic Habits,486.82,13,423.53,1,423.53,315.49,108.04,25.51,UPI,Delivered,Website,3.5
AMZ100153,2022-11-21,November,Q4,2022,CUST39489,Tanay Kalla,Telangana,Tier-1,Beauty,Nykaa Nail Polish,1290.31,36,825.8,3,2477.4,1169.64,1307.76,52.79,Net Banking,Delivered,Website,3.4
AMZ100154,2022-05-08,May,Q2,2022,CUST43954,Amol Kothari,Madhya Pradesh,Tier-3,Sports,Yonex Badminton Racket,9671.77,23,7447.26,1,7447.26,5291.01,2156.25,28.95,Credit Card,Delivered,Mobile App,2.9
AMZ100155,2022-09-14,September,Q3,2022,CUST22864,Anamika Seshadri,Gujarat,Tier-1,Beauty,Nivea Body Lotion,2846.7,43,1622.62,3,4867.86,3425.9,1441.96,29.62,EMI,Cancelled,Website,2.8
AMZ100156,2022-06-07,June,Q2,2022,CUST21219,Chaaya Batta,Telangana,Tier-1,Home & Kitchen,Pidilite Fevicol,2470.7,25,1853.02,1,1853.02,1357.3,495.72,26.75,EMI,Cancelled,Mobile App,4.8
AMZ100157,2024-02-29,February,Q1,2024,CUST47799,Jairaj Deo,Maharashtra,Tier-1,Home & Kitchen,Pidilite Fevicol,20656.12,5,19623.31,1,19623.31,14414.58,5208.73,26.54,Debit Card,Delivered,Mobile App,4.4
AMZ100158,2023-05-10,May,Q2,2023,CUST26048,Ubika Patla,West Bengal,Tier-2,Books,Atomic Habits,721.3,19,584.25,1,584.25,430.59,153.66,26.3,EMI,Returned,Website,3.6
AMZ100159,2022-05-28,May,Q2,2022,CUST30485,Dev Bobal,Tamil Nadu,Tier-1,Beauty,Lakme Foundation,1373.86,40,824.32,1,824.32,455.07,369.25,44.79,EMI,Delivered,Mobile App,5.0
AMZ100160,2023-04-23,April,Q2,2023,CUST18029,Ojasvi Bhatia,Tamil Nadu,Tier-1,Home & Kitchen,WD-40 Multipurpose,19051.53,21,15050.71,1,15050.71,8213.7,6837.01,45.43,Debit Card,Returned,Mobile App,2.9
AMZ100161,2022-06-13,June,Q2,2022,CUST31458,Sara Kant,Rajasthan,Tier-2,Electronics,boAt Rockerz 450,77909.58,18,63885.86,1,63885.86,45332.91,18552.95,29.04,Cash on Delivery,Delivered,Website,3.0
AMZ100162,2023-02-07,February,Q1,2023,CUST43124,Abdul Bhavsar,Telangana,Tier-1,Fashion,Sunglasses Polarized,2439.71,29,1732.19,1,1732.19,826.28,905.91,52.3,Net Banking,Delivered,Mobile App,4.0
AMZ100163,2022-01-09,January,Q1,2022,CUST17044,Riya Khare,Uttar Pradesh,Tier-2,Electronics,iPhone 14,45044.58,25,33783.43,2,67566.86,36197.22,31369.64,46.43,Net Banking,Delivered,Website,4.3
AMZ100164,2022-10-23,October,Q4,2022,CUST43046,Finn Rajagopal,Maharashtra,Tier-1,Books,Zero to One,379.41,20,303.53,2,607.06,339.2,267.86,44.12,Net Banking,Cancelled,Website,4.6
AMZ100165,2023-07-26,July,Q3,2023,CUST33960,Forum Sankar,Tamil Nadu,Tier-1,Sports,Nivia Football,9757.3,22,7610.69,1,7610.69,5677.85,1932.84,25.4,Credit Card,Delivered,Website,3.8
AMZ100166,2023-04-13,April,Q2,2023,CUST19760,Brijesh Sahota,Maharashtra,Tier-1,Sports,Cosco Cricket Bat,676.47,32,460.0,1,460.0,272.38,187.62,40.79,Cash on Delivery,Cancelled,Mobile App,3.3
AMZ100167,2022-12-11,December,Q4,2022,CUST43247,Amruta Banik,Tamil Nadu,Tier-1,Sports,Protein Whey 1kg,4110.66,29,2918.57,2,5837.14,3150.71,2686.43,46.02,Cash on Delivery,Cancelled,Mobile App,4.3
AMZ100168,2023-08-21,August,Q3,2023,CUST30163,Aashi Bobal,Bihar,Tier-3,Home & Kitchen,Surf Excel Detergent 4kg,562.43,15,478.07,2,956.14,711.34,244.8,25.6,EMI,Delivered,Mobile App,2.6
AMZ100169,2023-08-21,August,Q3,2023,CUST41486,Jatin Bose,Punjab,Tier-2,Books,Ikigai,647.03,20,517.62,1,517.62,344.95,172.67,33.36,Credit Card,Cancelled,Mobile App,4.3
AMZ100170,2022-07-15,July,Q3,2022,CUST11241,Ojas Chahal,Bihar,Tier-3,Books,The Alchemist,575.51,3,558.24,1,558.24,368.53,189.71,33.98,Net Banking,Delivered,Mobile App,2.9
AMZ100171,2022-03-05,March,Q1,2022,CUST56253,Megha Dhaliwal,Rajasthan,Tier-2,Beauty,Nivea Body Lotion,1554.28,40,932.57,3,2797.71,1876.57,921.14,32.92,Credit Card,Cancelled,Mobile App,3.9
AMZ100172,2023-07-14,July,Q3,2023,CUST33218,Oni Master,Telangana,Tier-1,Beauty,Nykaa Nail Polish,1191.79,21,941.51,1,941.51,574.26,367.25,39.01,EMI,Delivered,Mobile App,4.1
AMZ100173,2022-11-01,November,Q4,2022,CUST56196,Bhavani Koshy,Kerala,Tier-2,Beauty,Mamaearth Vitamin C Serum,1503.12,25,1127.34,1,1127.34,608.26,519.08,46.04,Credit Card,Delivered,Mobile App,3.7
AMZ100174,2023-07-11,July,Q3,2023,CUST34883,Chandresh Sood,Telangana,Tier-1,Books,Zero to One,752.59,10,677.33,1,677.33,421.33,256.0,37.8,Net Banking,Delivered,Mobile App,3.2
AMZ100175,2022-07-26,July,Q3,2022,CUST45296,Harrison Kohli,Gujarat,Tier-1,Home & Kitchen,Philips Air Fryer,23110.64,25,17332.98,1,17332.98,10291.0,7041.98,40.63,Debit Card,Cancelled,Mobile App,3.2
AMZ100176,2022-08-20,August,Q3,2022,CUST51808,Deepa Cheema,Haryana,Tier-2,Electronics,Dell Inspiron 15,53226.91,12,46839.68,1,46839.68,33797.42,13042.26,27.84,Credit Card,Delivered,Mobile App,3.5
AMZ100177,2022-06-11,June,Q2,2022,CUST36667,Neel Barad,Karnataka,Tier-1,Beauty,Nykaa Nail Polish,2074.46,18,1701.06,1,1701.06,1046.33,654.73,38.49,EMI,Returned,Mobile App,4.1
AMZ100178,2022-08-26,August,Q3,2022,CUST45071,Sathvik Buch,Uttar Pradesh,Tier-2,Home & Kitchen,Cello Dinner Set,16199.56,34,10691.71,2,21383.42,13807.05,7576.37,35.43,EMI,Delivered,Mobile App,4.8
AMZ100179,2023-05-23,May,Q2,2023,CUST22210,Akshay Raja,Odisha,Tier-3,Fashion,Handbag Women Leather,4219.5,12,3713.16,5,18565.8,10565.77,8000.03,43.09,EMI,Delivered,Mobile App,2.5
AMZ100180,2023-06-21,June,Q2,2023,CUST42369,Falan Sant,Odisha,Tier-3,Sports,Nivia Football,9834.04,19,7965.57,1,7965.57,5117.03,2848.54,35.76,Credit Card,Cancelled,Mobile App,3.2
AMZ100181,2024-01-25,January,Q1,2024,CUST32092,Tanish Yogi,Tamil Nadu,Tier-1,Electronics,JBL Flip 6,66068.61,25,49551.46,1,49551.46,25066.09,24485.37,49.41,Debit Card,Cancelled,Mobile App,4.4
AMZ100182,2022-03-30,March,Q1,2022,CUST36269,Ayush Nadig,Bihar,Tier-3,Fashion,Kids School Bag,3264.88,35,2122.17,3,6366.51,3849.09,2517.42,39.54,EMI,Delivered,Mobile App,5.0
AMZ100183,2022-10-01,October,Q4,2022,CUST29788,Urishilla Nadkarni,Odisha,Tier-3,Books,Zero to One,272.63,10,245.37,1,245.37,143.3,102.07,41.6,Cash on Delivery,Delivered,Website,2.5
AMZ100184,2023-12-04,December,Q4,2023,CUST42933,Isaiah Kalita,Haryana,Tier-2,Beauty,Biotique Bio Sunscreen,784.28,17,650.95,1,650.95,324.12,326.83,50.21,EMI,Delivered,Mobile App,2.8
AMZ100185,2024-02-05,February,Q1,2024,CUST49697,Nitara Mann,Kerala,Tier-2,Home & Kitchen,Cello Dinner Set,5637.1,35,3664.12,1,3664.12,1817.24,1846.88,50.4,Debit Card,Returned,Mobile App,3.9
AMZ100186,2023-09-03,September,Q3,2023,CUST15365,Xavier Joshi,Madhya Pradesh,Tier-3,Books,Let Us C,563.87,8,518.76,2,1037.52,678.64,358.88,34.59,Cash on Delivery,Returned,Website,4.3
AMZ100187,2023-07-04,July,Q3,2023,CUST19820,Urvashi Chand,Karnataka,Tier-1,Electronics,Dell Inspiron 15,6495.47,22,5066.47,4,20265.88,10348.71,9917.17,48.94,Credit Card,Delivered,Website,3.6
AMZ100188,2022-02-26,February,Q1,2022,CUST39716,Leena Sharaf,Haryana,Tier-2,Beauty,Nivea Body Lotion,1790.13,15,1521.61,3,4564.83,2664.24,1900.59,41.64,Credit Card,Cancelled,Mobile App,3.6
AMZ100189,2022-01-04,January,Q1,2022,CUST58877,Henry Walia,West Bengal,Tier-2,Electronics,HP Laptop 15s,60875.33,14,52352.78,2,104705.56,59554.91,45150.65,43.12,Credit Card,Cancelled,Mobile App,2.6
AMZ100190,2023-04-29,April,Q2,2023,CUST12079,Yamini Om,Telangana,Tier-1,Home & Kitchen,Philips Air Fryer,24852.97,34,16402.96,3,49208.88,36702.01,12506.87,25.42,Debit Card,Returned,Mobile App,4.4
AMZ100191,2023-01-22,January,Q1,2023,CUST34618,Varsha Batta,Gujarat,Tier-1,Beauty,Sugar Lipstick,2978.28,34,1965.66,1,1965.66,1425.37,540.29,27.49,UPI,Delivered,Mobile App,4.7
AMZ100192,2022-08-17,August,Q3,2022,CUST10227,Michael Wadhwa,Karnataka,Tier-1,Fashion,Formal Shoes Men,1055.67,44,591.18,1,591.18,288.62,302.56,51.18,UPI,Delivered,Mobile App,4.2
AMZ100193,2022-10-10,October,Q4,2022,CUST57515,Warjas Parikh,Telangana,Tier-1,Sports,Cycling Helmet,3977.98,17,3301.72,2,6603.44,3657.3,2946.14,44.62,UPI,Delivered,Mobile App,3.5
AMZ100194,2023-12-22,December,Q4,2023,CUST13190,Rajeshri Chandra,Delhi,Tier-1,Electronics,Realme 10 Pro,6987.89,24,5310.8,1,5310.8,3342.27,1968.53,37.07,Credit Card,Delivered,Mobile App,3.5
AMZ100195,2022-08-28,August,Q3,2022,CUST57940,Ekiya Mandal,Delhi,Tier-1,Fashion,Watch Fastrack,3820.05,13,3323.44,1,3323.44,2486.08,837.36,25.2,Cash on Delivery,Delivered,Website,4.0
AMZ100196,2023-02-28,February,Q1,2023,CUST29693,Jeet Lalla,Delhi,Tier-1,Beauty,Biotique Bio Sunscreen,974.12,19,789.04,5,3945.2,2392.27,1552.93,39.36,Debit Card,Delivered,Website,4.9
AMZ100197,2023-10-21,October,Q4,2023,CUST44371,Bhavini Kant,Punjab,Tier-2,Beauty,Pantene Shampoo,2067.38,45,1137.06,1,1137.06,843.34,293.72,25.83,Debit Card,Delivered,Mobile App,3.5
AMZ100198,2023-12-26,December,Q4,2023,CUST19460,Ryan Reddy,Tamil Nadu,Tier-1,Home & Kitchen,WD-40 Multipurpose,18896.24,20,15116.99,1,15116.99,7824.6,7292.39,48.24,Net Banking,Delivered,Website,3.5
AMZ100199,2022-03-22,March,Q1,2022,CUST39477,Sai Sami,Telangana,Tier-1,Books,Let Us C,192.86,9,175.5,1,175.5,96.36,79.14,45.09,Debit Card,Delivered,Website,4.3
AMZ100200,2022-07-12,July,Q3,2022,CUST59918,Rajata Bhasin,Uttar Pradesh,Tier-2,Fashion,Men Casual T-Shirt,2009.41,48,1044.89,2,2089.78,1488.1,601.68,28.79,Cash on Delivery,Delivered,Mobile App,3.9
AMZ100201,2022-07-14,July,Q3,2022,CUST58593,Manya Sathe,Bihar,Tier-3,Books,Wings of Fire,733.92,11,653.19,4,2612.76,1187.76,1425.0,54.54,UPI,Delivered,Mobile App,4.8
AMZ100202,2023-04-23,April,Q2,2023,CUST44973,Manthan Basu,Rajasthan,Tier-2,Beauty,Nivea Body Lotion,2752.87,45,1514.08,1,1514.08,809.91,704.17,46.51,EMI,Delivered,Website,3.2
AMZ100203,2022-07-28,July,Q3,2022,CUST34294,Lohit Patil,West Bengal,Tier-2,Sports,Swimming Goggles,1255.5,33,841.18,1,841.18,590.44,250.74,29.81,Debit Card,Returned,Mobile App,3.9
AMZ100204,2022-06-06,June,Q2,2022,CUST22857,Manthan Dube,Maharashtra,Tier-1,Fashion,Denim Jeans Men,1450.72,47,768.88,1,768.88,442.32,326.56,42.47,Debit Card,Delivered,Mobile App,3.9
AMZ100205,2024-01-11,January,Q1,2024,CUST52054,Vedika Ram,Telangana,Tier-1,Fashion,Sunglasses Polarized,3341.12,31,2305.37,1,2305.37,1605.64,699.73,30.35,EMI,Returned,Mobile App,2.9
AMZ100206,2023-10-20,October,Q4,2023,CUST44337,Widisha More,Tamil Nadu,Tier-1,Home & Kitchen,Milton Water Bottle,18048.79,20,14439.03,1,14439.03,10350.03,4089.0,28.32,UPI,Delivered,Mobile App,2.6
AMZ100207,2022-08-12,August,Q3,2022,CUST43143,Harrison Oak,Tamil Nadu,Tier-1,Electronics,"Mi Smart TV 43""",75985.48,12,66867.22,1,66867.22,33119.93,33747.29,50.47,Net Banking,Delivered,Mobile App,4.0
AMZ100208,2022-01-18,January,Q1,2022,CUST44695,Manthan Lala,Punjab,Tier-2,Beauty,Nykaa Nail Polish,1513.78,10,1362.4,1,1362.4,781.2,581.2,42.66,EMI,Delivered,Website,4.9
AMZ100209,2022-04-20,April,Q2,2022,CUST16312,Theodore Memon,Bihar,Tier-3,Electronics,HP Laptop 15s,63108.46,18,51748.94,3,155246.82,112232.9,43013.92,27.71,Cash on Delivery,Delivered,Mobile App,3.0
AMZ100210,2023-02-20,February,Q1,2023,CUST40080,Radha Som,Bihar,Tier-3,Sports,Gym Gloves,3737.08,35,2429.1,1,2429.1,1364.95,1064.15,43.81,Cash on Delivery,Delivered,Mobile App,3.1
AMZ100211,2023-07-20,July,Q3,2023,CUST41195,Raghav Talwar,Punjab,Tier-2,Beauty,Himalaya Face Wash,2974.86,12,2617.88,1,2617.88,1475.91,1141.97,43.62,UPI,Delivered,Mobile App,4.3
AMZ100212,2022-04-08,April,Q2,2022,CUST44613,Yash Subramanian,Bihar,Tier-3,Electronics,Fire TV Stick 4K,39616.96,15,33674.42,1,33674.42,23820.88,9853.54,29.26,UPI,Delivered,Mobile App,4.8
AMZ100213,2023-07-11,July,Q3,2023,CUST46930,Chakradhar Chaudhari,Uttar Pradesh,Tier-2,Beauty,Nykaa Nail Polish,234.03,14,201.27,2,402.54,215.0,187.54,46.59,EMI,Delivered,Mobile App,4.8
AMZ100214,2022-03-20,March,Q1,2022,CUST29613,Geetika Walla,Delhi,Tier-1,Home & Kitchen,Prestige Pressure Cooker,14736.85,29,10463.16,3,31389.48,21855.58,9533.9,30.37,Credit Card,Cancelled,Mobile App,3.9
AMZ100215,2022-03-22,March,Q1,2022,CUST42819,Advay Goyal,Gujarat,Tier-1,Books,Let Us C,367.69,6,345.63,2,691.26,454.01,237.25,34.32,EMI,Delivered,Mobile App,2.7
AMZ100216,2024-03-03,March,Q1,2024,CUST31389,Utkarsh Misra,Gujarat,Tier-1,Fashion,Women Kurti Set,3103.81,49,1582.94,4,6331.76,3602.84,2728.92,43.1,UPI,Delivered,Website,4.5
AMZ100217,2023-11-08,November,Q4,2023,CUST50541,Upasna Ben,Delhi,Tier-1,Books,RS Aggarwal Maths,348.07,14,299.34,2,598.68,391.48,207.2,34.61,Debit Card,Delivered,Mobile App,2.7
AMZ100218,2023-01-05,January,Q1,2023,CUST16982,Raghav Ben,Rajasthan,Tier-2,Home & Kitchen,Milton Water Bottle,17834.18,25,13375.64,1,13375.64,7582.47,5793.17,43.31,UPI,Delivered,Website,3.6
AMZ100219,2023-02-22,February,Q1,2023,CUST16769,Adya Sabharwal,Tamil Nadu,Tier-1,Home & Kitchen,Philips Air Fryer,2318.34,18,1901.04,1,1901.04,1171.84,729.2,38.36,UPI,Delivered,Website,3.9
AMZ100220,2024-01-13,January,Q1,2024,CUST46669,Mohini Sandal,Bihar,Tier-3,Sports,Protein Whey 1kg,4035.81,19,3269.01,1,3269.01,2235.19,1033.82,31.62,Credit Card,Cancelled,Website,2.9
AMZ100221,2023-03-22,March,Q1,2023,CUST28085,Indrajit Nagi,Tamil Nadu,Tier-1,Books,The Alchemist,287.24,10,258.52,1,258.52,121.24,137.28,53.1,Net Banking,Delivered,Mobile App,4.5
AMZ100222,2022-04-20,April,Q2,2022,CUST18879,Benjamin Gill,Delhi,Tier-1,Home & Kitchen,Usha Ceiling Fan,18063.35,20,14450.68,1,14450.68,7350.55,7100.13,49.13,Debit Card,Delivered,Mobile App,3.3
AMZ100223,2023-10-29,October,Q4,2023,CUST18921,Tejas Saxena,Madhya Pradesh,Tier-3,Sports,Cycling Helmet,8662.32,24,6583.36,1,6583.36,4573.08,2010.28,30.54,Debit Card,Delivered,Website,4.9
AMZ100224,2023-12-13,December,Q4,2023,CUST51477,Advika Misra,Gujarat,Tier-1,Fashion,Sunglasses Polarized,1051.66,35,683.58,5,3417.9,1836.9,1581.0,46.26,Net Banking,Cancelled,Mobile App,3.3
AMZ100225,2022-07-04,July,Q3,2022,CUST54676,Vidhi Lad,Gujarat,Tier-1,Home & Kitchen,WD-40 Multipurpose,2979.11,23,2293.91,1,2293.91,1718.55,575.36,25.08,Cash on Delivery,Delivered,Mobile App,3.7
AMZ100226,2023-02-23,February,Q1,2023,CUST54104,Isha Krishnan,West Bengal,Tier-2,Beauty,Nivea Body Lotion,2412.29,14,2074.57,3,6223.71,4286.25,1937.46,31.13,Net Banking,Delivered,Mobile App,3.3
AMZ100227,2023-05-06,May,Q2,2023,CUST48157,Isaac Nazareth,Haryana,Tier-2,Home & Kitchen,Milton Water Bottle,10663.73,17,8850.9,1,8850.9,6613.48,2237.42,25.28,Net Banking,Cancelled,Website,4.8
AMZ100228,2023-09-01,September,Q3,2023,CUST51823,Shivani Hans,Telangana,Tier-1,Beauty,Sugar Lipstick,205.62,33,137.77,2,275.54,191.14,84.4,30.63,UPI,Delivered,Mobile App,4.1
AMZ100229,2023-02-14,February,Q1,2023,CUST59327,Warda Gala,Punjab,Tier-2,Home & Kitchen,Milton Water Bottle,15374.05,23,11838.02,5,59190.1,38665.43,20524.67,34.68,Debit Card,Returned,Mobile App,2.5
AMZ100230,2023-04-02,April,Q2,2023,CUST34518,Omaja Sandal,Telangana,Tier-1,Home & Kitchen,Godrej Refrigerator,18708.3,22,14592.47,1,14592.47,9084.84,5507.63,37.74,Net Banking,Returned,Mobile App,4.0
AMZ100231,2022-03-29,March,Q1,2022,CUST17606,Zayyan Mittal,Gujarat,Tier-1,Sports,Yonex Badminton Racket,9976.72,25,7482.54,1,7482.54,4300.91,3181.63,42.52,EMI,Delivered,Website,3.3
AMZ100232,2023-04-09,April,Q2,2023,CUST30900,Hritik Kade,Telangana,Tier-1,Books,Wings of Fire,437.05,17,362.75,1,362.75,241.81,120.94,33.34,UPI,Delivered,Mobile App,4.5
AMZ100233,2024-01-29,January,Q1,2024,CUST25985,Chandresh Garg,Bihar,Tier-3,Electronics,iPhone 14,31532.94,8,29010.3,2,58020.6,28970.05,29050.55,50.07,Cash on Delivery,Delivered,Website,2.9
AMZ100234,2023-11-05,November,Q4,2023,CUST11913,Wridesh Pai,West Bengal,Tier-2,Sports,Cycling Helmet,2548.0,22,1987.44,2,3974.88,2010.96,1963.92,49.41,EMI,Cancelled,Mobile App,3.6
AMZ100235,2024-03-26,March,Q1,2024,CUST14100,Kalpit Handa,Maharashtra,Tier-1,Books,NCERT Class 12 Physics,592.31,8,544.93,1,544.93,360.27,184.66,33.89,Cash on Delivery,Delivered,Website,3.0
